Company Name,Ticker,Exchange,Sector,Industry,Optionable,Last Close,Beta,Market Cap (mil),Month of Fiscal Yr End,P/E (Trailing 12 Months),P/E (F1),P/E (F2),F0 Consensus Est.,F1 Consensus Est.,F2 Consensus Est.,EPS Growth F1,EPS Growth F2,F1 PEG,F2 PEG,PEG Ratio
Amedisys,AMED,NSDQ,Medical,Medical - Outpatient and Home Healthcare,YES,91.03,1.06,2963.88,12,19.04,21.45,19.78,4.83,4.24,4.6,-0.12215320910973082,0.08490566037735835,-1.7559915254237293,2.3296444444444484,2.55
Apollo Medical,AMEH,NSDQ,Medical,Medical Services,YES,33.62,0.75,1934.74,12,26.9,28.25,24.81,1.2,1.19,1.36,-0.008333333333333342,0.142857142857143,-33.89999999999997,1.7366999999999984,2.15
Amgen,AMGN,NSDQ,Medical,Medical - Biomedical and Genetics,YES,227.84,0.63,121740.97,12,13.08,12.65,11.9,17.63,18.0,19.14,0.020986954055587124,0.06333333333333337,6.027554054054037,1.8789473684210518,1.81
Amylyx Pharmaceuticals,AMLX,NSDQ,Medical,Medical - Drugs,YES,22.78,-1.01,1530.27,12,,54.24,7.23,-3.54,0.42,3.15,-1.11864406779661,6.5,-0.48487272727272734,0.011123076923076923,0.83
AMN Healthcare Services,AMN,NYSE,Medical,Medical Services,YES,109.81,0.38,4353.45,12,10.12,13.15,14.3,11.56,8.35,7.68,-0.277681660899654,-0.08023952095808383,-0.47356386292834884,-1.7821641791044778,3.95
Amphastar Pharmaceuticals,AMPH,NSDQ,Medical,Medical - Generic Drugs,YES,56.69,0.84,2736.66,12,26.74,22.15,19.62,1.63,2.56,2.89,0.570552147239264,0.12890625000000003,0.3882204301075267,1.5220363636363632,
Avanos Medical,AVNS,NYSE,Medical,Medical - Instruments,YES,25.17,0.92,1174.6,12,15.16,15.41,12.51,1.52,1.63,2.01,0.0723684210526315,0.23312883435582818,2.1293818181818205,0.536613157894737,1.24
Avantor,AVTR,NYSE,Medical,Medical Services,YES,20.63,1.31,13927.47,12,15.63,15.95,13.95,1.39,1.29,1.48,-0.07194244604316538,0.1472868217054263,-2.2170500000000026,0.9471315789473687,2.97
AstraZeneca,AZN,NSDQ,Medical,Large Cap Pharmaceuticals,YES,67.05,0.5,207837.58,12,20.01,18.34,16.28,3.3,3.65,4.12,0.10606060606060609,0.1287671232876713,1.7291999999999994,1.264297872340425,1.36
Azenta,AZTA,NSDQ,Medical,Medical Info Systems,YES,44.99,1.55,2931.84,9,132.32,519.11,84.89,0.4,0.09,0.53,-0.7750000000000001,4.888888888888889,-6.698193548387096,0.17363863636363636,
Baxter International,BAX,NYSE,Medical,Medical - Products,YES,46.55,0.6,23547.32,12,14.73,16.19,14.19,3.56,2.87,3.28,-0.1938202247191011,0.14285714285714274,-0.8353101449275364,0.9933000000000007,2.31
"Becton, Dickinson and Company",BDX,NYSE,Medical,Medical - Dental Supplies,YES,256.64,0.57,72889.59,9,22.81,21.05,18.83,11.31,12.19,13.63,0.07780725022104323,0.11812961443806409,2.7054034090909123,1.5940118055555539,2.09
Bausch Health,BHC,NYSE,Medical,Medical - Generic Drugs,YES,9.29,0.93,3363.32,12,3.26,2.85,2.54,2.96,3.26,3.65,0.10135135135135129,0.11963190184049084,0.2812000000000002,0.21231794871794865,0.14
Biogen,BIIB,NSDQ,Medical,Medical - Biomedical and Genetics,YES,278.4,0.17,40296.26,12,15.94,18.07,16.93,17.13,15.41,16.44,-0.10040863981319317,0.06683971447112272,-1.7996459302325591,2.5329252427184437,2.3
BioRad Laboratories,BIO,NYSE,Medical,Medical - Products,YES,387.71,0.89,11479.8,12,30.7,28.08,24.19,14.38,13.81,16.03,-0.03963838664812241,0.16075307748008694,-7.084042105263155,1.504792342342342,
Bausch + Lomb,BLCO,NYSE,Medical,Medical Services,YES,20.64,0.18,7234.88,12,22.19,26.81,19.26,1.05,0.77,1.07,-0.26666666666666666,0.3896103896103897,-1.005375,0.49434,2.94
BioMarin Pharmaceutical,BMRN,NSDQ,Medical,Medical - Biomedical and Genetics,YES,86.67,0.37,16268.04,12,43.33,43.85,24.48,1.96,1.98,3.54,0.01020408163265307,0.787878787878788,42.97299999999996,0.3107076923076923,
Bristol Myers Squibb,BMY,NYSE,Medical,Medical - Biomedical and Genetics,YES,61.85,0.43,129937.39,12,7.94,7.69,7.67,7.61,8.05,8.07,0.05781865965834433,0.0024844720496893877,1.3300204545454535,30.871750000000663,1.27
BioNTech,BNTX,NSDQ,Medical,Medical - Biomedical and Genetics,YES,107.21,0.19,25836.59,12,4.12,18.89,31.55,37.19,5.68,3.4,-0.847270771712826,-0.4014084507042253,-0.22295115836242463,-0.785982456140351,
BellRing Brands,BRBR,NYSE,Medical,Medical - Products,YES,36.35,0.84,4827.38,9,30.55,28.56,23.7,1.12,1.27,1.53,0.13392857142857134,0.2047244094488189,2.1324800000000015,1.1576538461538461,2.1
Boston Scientific,BSX,NYSE,Medical,Medical - Products,YES,52.61,0.8,73654.0,12,29.39,27.0,23.91,1.73,1.95,2.2,0.12716763005780346,0.12820512820512833,2.1231818181818185,1.864979999999998,2.35
Cardinal Health,CAH,NYSE,Medical,Medical - Dental Supplies,YES,93.47,0.79,23797.48,6,17.6,14.38,12.81,5.73,6.5,7.29,0.1343804537521814,0.12153846153846154,1.0700961038961045,1.053987341772152,1.09
Certara,CERT,NSDQ,Medical,Medical - Biomedical and Genetics,YES,19.55,1.41,3124.71,12,41.6,37.6,32.18,0.44,0.52,0.61,0.18181818181818185,0.17307692307692302,2.068,1.8592888888888894,0.71
Chemed,CHE,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,549.05,0.53,8246.61,12,27.74,26.44,24.24,19.67,20.77,22.65,0.05592272496187076,0.09051516610495904,4.727952727272737,2.67800425531915,3.0
Centene,CNC,NYSE,Medical,Medical - HMOs,YES,65.07,0.58,35708.42,12,10.77,10.12,9.88,5.72,6.43,6.59,0.12412587412587413,0.024883359253499247,0.8153014084507041,3.9705249999999963,0.87
CONMED,CNMD,NYSE,Medical,Medical - Dental Supplies,YES,133.42,1.39,4079.35,12,51.12,39.14,30.96,3.15,3.41,4.31,0.08253968253968262,0.26392961876832827,4.741961538461534,1.1730400000000007,2.02
The Cooper Companies,COO,NYSE,Medical,Medical - Dental Supplies,YES,393.97,0.91,19504.64,10,33.05,30.8,27.55,12.76,12.79,14.3,0.0023510971786833354,0.11806098514464439,131.00266666666946,2.333539735099335,2.8
Corcept Therapeutics,CORT,NSDQ,Medical,Medical - Drugs,YES,22.94,0.46,2330.25,12,27.98,36.9,37.61,0.95,0.62,0.61,-0.34736842105263155,-0.01612903225806453,-1.0622727272727273,-23.318199999999983,
Catalyst Pharmaceuticals,CPRX,NSDQ,Medical,Medical - Drugs,YES,13.47,1.11,1434.65,12,15.31,11.97,9.84,0.73,1.13,1.37,0.5479452054794519,0.21238938053097367,0.21845250000000008,0.4632999999999995,
Charles River Laboratories International,CRL,NYSE,Medical,Medical Services,YES,209.34,1.34,10714.02,12,18.76,20.29,17.59,10.9,10.32,11.9,-0.05321100917431193,0.15310077519379844,-3.813120689655172,1.1489164556962026,1.45
Cytek Biosciences,CTKB,NSDQ,Medical,Medical - Biomedical and Genetics,YES,9.0,0.4,1221.0,12,64.29,39.13,25.71,0.16,0.23,0.35,0.43750000000000006,0.5217391304347825,0.8943999999999999,0.49277500000000013,
Catalent,CTLT,NYSE,Medical,Medical - Drugs,YES,46.46,1.21,8375.42,6,22.02,33.61,20.57,1.03,1.38,2.26,0.3398058252427183,0.6376811594202898,0.989094285714286,0.32257500000000006,4.35
Quest Diagnostics,DGX,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,139.91,0.95,15671.21,12,16.01,16.09,15.33,9.85,8.69,9.13,-0.11776649746192895,0.050632911392405215,-1.3662629310344825,3.0276749999999906,
Definitive Healthcare,DH,NSDQ,Medical,Medical Info Systems,YES,12.0,0.65,1322.58,12,48.0,56.0,39.07,0.2,0.21,0.31,0.049999999999999906,0.4761904761904762,11.200000000000022,0.82047,3.07
Doximity,DOCS,NYSE,Medical,Medical Services,YES,35.61,0.92,6932.08,3,48.78,42.85,36.17,0.7,0.83,0.98,0.18571428571428572,0.1807228915662651,2.3073076923076923,2.001406666666666,9.34
DaVita,DVA,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,104.53,0.93,9480.87,12,16.23,15.58,14.18,6.32,6.71,7.37,0.06170886075949362,0.09836065573770494,2.5247589743589764,1.441633333333333,1.07
DexCom,DXCM,NSDQ,Medical,Medical - Instruments,YES,137.45,1.15,53280.52,12,143.18,128.79,91.75,0.79,1.07,1.5,0.35443037974683544,0.4018691588785046,3.6337178571428574,2.283081395348838,3.19
Encompass Health,EHC,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,67.54,1.07,6769.92,12,20.34,21.16,19.1,2.79,3.19,3.54,0.1433691756272401,0.10971786833855803,1.4759100000000003,1.7408285714285712,1.81
Elanco Animal Health,ELAN,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,11.52,0.99,5674.18,12,9.6,14.43,13.05,1.04,0.8,0.88,-0.23076923076923075,0.09999999999999995,-0.6253,1.3050000000000008,8.15
"Elevance Health, Inc.",ELV,NYSE,Medical,Medical Services,YES,437.17,0.83,103633.69,12,14.45,13.34,11.84,29.02,32.77,36.93,0.1292212267401793,0.12694537686908747,1.0323381333333326,0.9326846153846162,1.11
Embecta Corp.,EMBC,NSDQ,Medical,Medical Services,YES,20.22,0.43,1158.47,9,5.76,7.79,8.7,4.83,2.6,2.33,-0.46169772256728775,-0.10384615384615385,-0.16872511210762334,-0.8377777777777776,
Enovis,ENOV,NYSE,Medical,Medical Info Systems,YES,64.99,2.05,3541.72,12,27.77,28.63,23.5,2.23,2.27,2.77,0.01793721973094172,0.22026431718061673,15.961224999999985,1.0669,
The Ensign Group,ENSG,NSDQ,Medical,Medical - Nursing Homes,YES,89.94,1.0,5035.27,12,21.01,19.13,17.57,4.14,4.7,5.12,0.13526570048309192,0.08936170212765955,1.41425357142857,1.9661666666666673,1.28
Evotec,EVO,NSDQ,Medical,Medical - Drugs,NO,12.325,1.35,4361.88,12,30.06,145.0,38.22,-0.46,0.09,0.32,-1.1956521739130435,2.555555555555556,-1.2127272727272729,0.14955652173913042,
Edwards Lifesciences,EW,NYSE,Medical,Medical - Instruments,YES,92.65,1.03,56166.12,12,37.06,36.39,32.26,2.45,2.55,2.87,0.040816326530612096,0.12549019607843148,8.915550000000033,2.5707187499999975,5.27
Exelixis,EXEL,NSDQ,Medical,Medical - Biomedical and Genetics,YES,19.19,0.66,6248.26,12,29.08,21.64,14.64,0.78,0.89,1.31,0.141025641025641,0.4719101123595506,1.5344727272727277,0.3102285714285714,0.59
National Vision,EYE,NSDQ,Medical,Medical - Products,YES,24.1,1.36,1881.89,12,40.85,49.18,33.75,0.6,0.49,0.71,-0.18333333333333332,0.44897959183673464,-2.682545454545455,0.7517045454545456,2.24
Fresenius Medical Care AG & Co.,FMS,NYSE,Medical,Medical - Instruments,YES,26.76,1.04,15703.49,12,17.49,22.92,18.14,1.43,1.17,1.48,-0.18181818181818182,0.264957264957265,-1.2606,0.6846387096774192,
GoodRx,GDRX,NSDQ,Medical,Medical Services,YES,7.52,0.9,2984.45,12,27.85,30.23,25.07,0.28,0.25,0.3,-0.10714285714285723,0.19999999999999996,-2.821466666666664,1.2535000000000003,2.18
GE HealthCare Technologies Inc.,GEHC,NSDQ,Medical,Medical Info Systems,YES,81.19,,36915.25,12,,21.9,19.03,4.43,3.71,4.27,-0.16252821670428888,0.15094339622641498,-1.3474583333333339,1.2607375000000012,3.13
Gilead Sciences,GILD,NSDQ,Medical,Medical - Biomedical and Genetics,YES,77.48,0.38,96644.89,12,11.88,11.56,10.73,7.08,6.71,7.22,-0.05225988700564973,0.07600596125186286,-2.2120216216216213,1.4117313725490204,0.9
Genmab,GMAB,NSDQ,Medical,Medical - Biomedical and Genetics,YES,40.68,0.92,26864.43,12,36.65,41.25,31.81,1.42,0.99,1.28,-0.3028169014084507,0.292929292929293,-1.3622093023255815,1.0859275862068962,2.03
Globus Medical,GMED,NYSE,Medical,Medical - Instruments,YES,62.27,1.06,6247.79,12,28.56,26.37,23.61,2.03,2.36,2.64,0.16256157635467985,0.11864406779661028,1.622154545454545,1.9899857142857125,2.08
Grifols,GRFS,NSDQ,Medical,Medical - Drugs,YES,9.82,0.43,6751.79,12,,9.92,8.25,0.52,0.99,1.19,0.9038461538461537,0.202020202020202,0.10975319148936172,0.40837500000000004,
GSK PLC Sponsored ADR,GSK,NYSE,Medical,Medical - Biomedical and Genetics,YES,34.51,0.68,70659.06,12,9.86,9.33,8.74,3.34,3.7,3.95,0.10778443113772465,0.06756756756756756,0.8656166666666659,1.2935200000000002,1.7
Haemonetics,HAE,NYSE,Medical,Medical - Products,YES,88.4,0.42,4472.9,3,29.17,24.85,22.3,2.94,3.56,3.96,0.21088435374149664,0.11235955056179772,1.1783709677419354,1.9847000000000006,2.49
Halozyme Therapeutics,HALO,NSDQ,Medical,Medical - Biomedical and Genetics,YES,40.27,1.22,5302.77,12,18.14,15.54,10.74,2.2,2.59,3.75,0.1772727272727271,0.447876447876448,0.8766153846153854,0.2397982758620689,0.6
HCA Healthcare,HCA,NYSE,Medical,Medical - Hospital,YES,291.86,1.65,80316.89,12,16.48,16.13,14.82,16.97,18.1,19.7,0.06658809664113156,0.08839779005524849,2.4223548672566313,1.6765125000000027,1.84
Haleon PLC Sponsored ADR,HLN,NYSE,Medical,Medical - Products,YES,8.36,,38600.52,12,,18.48,17.18,0.41,0.45,0.49,0.09756097560975618,0.08888888888888884,1.8941999999999983,1.932750000000001,2.78
Hologic,HOLX,NSDQ,Medical,Medical - Instruments,YES,78.96,1.0,19433.49,9,20.25,20.29,19.31,5.81,3.89,4.09,-0.3304647160068846,0.05141388174807191,-0.6139838541666668,3.755795000000005,
HealthEquity,HQY,NSDQ,Medical,Medical Services,YES,61.58,0.81,5263.3,1,38.97,32.11,24.95,1.33,1.92,2.47,0.44360902255639084,0.2864583333333335,0.7238355932203392,0.8709818181818176,1.46
Harmony Biosciences,HRMY,NSDQ,Medical,Medical - Biomedical and Genetics,YES,36.44,0.44,2184.75,12,12.11,15.17,11.43,2.74,2.4,3.19,-0.12408759124087601,0.3291666666666667,-1.2225235294117638,0.34724050632911385,0.53
Henry Schein,HSIC,NSDQ,Medical,Medical - Dental Supplies,YES,80.23,0.84,10510.39,12,16.96,15.27,14.12,4.81,5.26,5.68,0.0935550935550936,0.07984790874524714,1.6321933333333325,1.768361904761905,2.25
Humana,HUM,NYSE,Medical,Medical - HMOs,YES,434.41,0.67,54277.36,12,16.36,15.36,13.56,25.05,28.28,32.03,0.1289421157684631,0.1326025459688826,1.1912321981424145,1.0226048,1.13
Horizon Therapeutics,HZNP,NSDQ,Medical,Medical - Biomedical and Genetics,YES,104.0,1.1,23808.3,12,23.85,19.84,14.71,4.76,5.24,7.07,0.10084033613445388,0.34923664122137404,1.9674666666666647,0.4212043715846995,2.83
Integra LifeSciences,IART,NSDQ,Medical,Medical - Instruments,YES,43.04,1.17,3525.17,12,12.81,13.81,12.02,3.35,3.12,3.58,-0.06865671641791044,0.1474358974358974,-2.011456521739131,0.8152695652173915,1.43
ICON,ICLR,NSDQ,Medical,Medical Services,YES,245.04,1.14,20075.74,12,20.61,19.48,16.8,11.68,12.58,14.59,0.07705479452054798,0.1597774244833068,2.5280711111111103,1.0514626865671644,1.36
ICU Medical,ICUI,NSDQ,Medical,Medical - Products,YES,180.53,0.62,4344.34,12,27.95,25.72,20.6,6.43,7.02,8.77,0.09175738724727836,0.2492877492877493,2.803044067796611,0.8263542857142857,
IDEXX Laboratories,IDXX,NSDQ,Medical,Medical - Instruments,YES,551.84,1.19,45747.54,12,66.41,57.21,49.61,7.9,9.65,11.12,0.22151898734177214,0.15233160621761646,2.5826228571428573,3.256710884353744,3.31
Illumina,ILMN,NSDQ,Medical,Medical - Biomedical and Genetics,YES,184.14,1.14,29112.54,12,162.96,131.18,55.32,2.17,1.4,3.33,-0.3548387096774194,1.3785714285714288,-3.6968909090909094,0.40128497409326414,5.91
Incyte,INCY,NSDQ,Medical,Medical - Biomedical and Genetics,YES,61.08,0.71,13626.23,12,23.49,17.29,12.73,2.71,3.53,4.8,0.30258302583025826,0.3597733711048159,0.5714134146341464,0.35383385826771657,2.47
Indivior,INDV,NSDQ,Medical,Medical - Drugs,NO,22.79,0.35,3142.25,12,25.32,18.89,13.87,1.15,1.21,1.64,0.052173913043478314,0.35537190082644626,3.6205833333333297,0.3902953488372093,
InMode,INMD,NSDQ,Medical,Medical - Products,YES,44.96,2.09,3734.87,12,17.63,16.59,14.6,2.38,2.71,3.08,0.13865546218487398,0.13653136531365317,1.1964909090909088,1.069351351351351,
Ironwood Pharmaceuticals,IRWD,NSDQ,Medical,Medical - Drugs,YES,10.37,0.93,1610.94,12,10.27,10.32,11.52,0.97,1.0,0.9,0.03092783505154642,-0.09999999999999998,3.336799999999997,-1.1520000000000001,
Intuitive Surgical,ISRG,NSDQ,Medical,Medical - Instruments,YES,353.84,1.32,123984.85,12,73.87,64.72,55.69,4.71,5.47,6.35,0.16135881104033967,0.16087751371115172,4.010936842105264,3.461639772727273,4.98
Integer Holdings,ITGR,NYSE,Medical,Medical - Instruments,YES,82.92,1.12,2759.28,12,20.89,19.97,16.8,3.82,4.15,4.93,0.08638743455497395,0.1879518072289155,2.311678787878784,0.8938461538461546,1.68
Jazz Pharmaceuticals,JAZZ,NSDQ,Medical,Medical - Drugs,YES,126.18,0.72,8093.12,12,9.45,7.21,6.48,13.52,17.49,19.48,0.2936390532544378,0.11377930245854787,0.2455395465994963,0.5695236180904517,0.58
Johnson & Johnson,JNJ,NYSE,Medical,Large Cap Pharmaceuticals,YES,159.07,0.55,413380.66,12,15.64,14.94,14.34,10.04,10.65,11.1,0.06075697211155391,0.04225352112676049,2.458977049180323,3.393800000000006,2.72
Ligand Pharmaceuticals,LGND,NSDQ,Medical,Medical - Biomedical and Genetics,YES,68.76,1.06,1187.66,12,15.66,13.1,14.68,4.34,5.25,4.68,0.20967741935483875,-0.10857142857142862,0.6247692307692306,-1.352105263157894,0.65
Laboratory Corp. of America,LH,NYSE,Medical,Medical - Dental Supplies,YES,212.59,1.06,18835.47,12,12.08,12.63,11.61,19.83,16.83,18.31,-0.15128593040847202,0.08793820558526444,-0.834843,1.3202452702702696,
LivaNova,LIVN,NSDQ,Medical,Medical - Instruments,YES,52.56,0.9,2826.05,12,22.37,20.19,16.83,2.31,2.6,3.12,0.12554112554112556,0.2,1.6082379310344825,0.8414999999999999,
Eli Lilly,LLY,NYSE,Medical,Large Cap Pharmaceuticals,YES,447.14,0.38,424457.91,12,64.43,50.9,36.94,7.7,8.78,12.11,0.14025974025974014,0.3792710706150342,3.6289814814814845,0.9739735735735734,2.05
LeMaitre Vascular,LMAT,NSDQ,Medical,Medical - Products,YES,65.37,0.98,1451.21,12,61.67,54.38,45.02,1.08,1.2,1.45,0.111111111111111,0.20833333333333334,4.894200000000005,2.1609599999999998,5.44
Lantheus,LNTH,NSDQ,Medical,Medical - Products,YES,87.4,0.65,5972.29,12,18.52,15.6,14.25,3.84,5.6,6.13,0.4583333333333333,0.0946428571428572,0.34036363636363637,1.5056603773584898,
Life Time Group Holdings,LTH,NYSE,Medical,Medical Services,YES,21.93,1.63,4277.19,12,365.5,53.16,35.8,-0.02,0.41,0.61,-21.5,0.48780487804878053,-0.024725581395348837,0.7338999999999998,
Masimo,MASI,NSDQ,Medical,Medical - Instruments,YES,147.16,0.86,7768.95,12,32.41,30.93,27.62,4.44,4.76,5.33,0.07207207207207193,0.11974789915966393,4.291537500000008,2.3065122807017535,
McKesson,MCK,NYSE,Medical,Medical - Dental Supplies,YES,411.67,0.6,55823.38,3,15.85,15.53,13.58,25.94,26.51,30.31,0.02197378565921358,0.14334213504337975,7.067512280701751,0.947383684210527,1.43
"Pediatrix Medical Group, Inc.",MD,NYSE,Medical,Medical Services,YES,13.74,1.74,1150.86,12,8.75,9.01,8.2,1.69,1.53,1.68,-0.09467455621301771,0.09803921568627445,-0.9516812500000005,0.8364000000000005,2.25
Medtronic,MDT,NYSE,Medical,Medical - Products,YES,86.71,0.72,115359.45,4,16.36,17.19,15.94,5.28,5.04,5.44,-0.04545454545454549,0.07936507936507943,-3.781799999999997,2.0084399999999984,2.79
Medpace,MEDP,NSDQ,Medical,Medical Services,YES,247.36,1.43,7544.25,12,31.31,30.52,26.92,6.97,8.1,9.19,0.16212338593974174,0.13456790123456788,1.882516814159292,2.000477064220184,
Merit Medical Systems,MMSI,NSDQ,Medical,Medical - Dental Supplies,YES,84.17,0.98,4839.24,12,30.06,29.13,26.25,2.57,2.89,3.21,0.12451361867704291,0.11072664359861585,2.339503124999998,2.3707031250000012,2.65
Molina Healthcare,MOH,NYSE,Medical,Medical - HMOs,YES,299.91,0.7,17484.75,12,15.94,14.78,12.96,17.79,20.3,23.14,0.14109050028105688,0.1399014778325123,1.0475545816733058,0.9263661971830986,1.12
Merck & Co.,MRK,NYSE,Medical,Large Cap Pharmaceuticals,YES,105.57,0.35,267877.09,12,15.66,16.61,12.57,7.4,6.35,8.4,-0.14189189189189197,0.3228346456692915,-1.170609523809523,0.3893634146341462,2.01
Maravai LifeSciences,MRVI,NSDQ,Medical,Medical - Products,YES,12.52,-0.23,3142.3,12,9.71,41.93,31.41,1.79,0.3,0.4,-0.8324022346368715,0.3333333333333335,-0.5037228187919464,0.9422999999999996,
Neurocrine Biosciences,NBIX,NSDQ,Medical,Medical - Drugs,YES,96.0,0.49,9367.18,12,160.0,52.09,21.59,1.83,1.84,4.45,0.005464480874316944,1.4184782608695654,95.32469999999994,0.15220536398467432,1.16
Neogen,NEOG,NSDQ,Medical,Medical - Products,YES,22.76,1.05,4921.19,5,37.93,42.54,33.97,0.5,0.54,0.67,0.08000000000000007,0.24074074074074073,5.3174999999999955,1.4110615384615386,
NuVasive,NUVA,NSDQ,Medical,Medical - Products,YES,43.56,1.09,2284.69,12,22.81,19.85,16.92,2.04,2.19,2.57,0.07352941176470584,0.17351598173515978,2.6996000000000016,0.9751263157894741,0.99
Novo Nordisk,NVO,NYSE,Medical,Large Cap Pharmaceuticals,YES,160.95,0.47,361134.16,12,42.35,31.76,27.06,3.4,5.07,5.95,0.49117647058823544,0.17357001972386585,0.6466107784431137,1.5590250000000003,1.45
Novartis,NVS,NYSE,Medical,Large Cap Pharmaceuticals,YES,98.94,0.55,209713.23,12,15.56,14.73,13.73,6.03,6.72,7.21,0.11442786069651732,0.0729166666666667,1.2872739130434794,1.8829714285714279,1.64
Envista,NVST,NYSE,Medical,Medical - Products,YES,35.22,1.42,5765.59,12,19.04,19.01,16.66,1.91,1.85,2.11,-0.03141361256544494,0.1405405405405404,-6.051516666666684,1.185423076923078,2.02
NextGen Healthcare,NXGN,NSDQ,Medical,Medical Info Systems,YES,17.13,1.02,1130.25,3,17.48,15.88,12.86,0.96,1.08,1.33,0.1250000000000001,0.23148148148148145,1.270399999999999,0.555552,
Organon & Co.,OGN,NYSE,Medical,Medical Services,YES,20.38,0.79,5198.16,12,4.57,4.92,4.54,5.1,4.15,4.49,-0.18627450980392143,0.08192771084337346,-0.2641263157894739,0.5541470588235298,0.9
Omnicell,OMCL,NSDQ,Medical,Medical Info Systems,YES,71.35,0.88,3217.89,12,27.87,43.37,30.53,2.74,1.64,2.34,-0.4014598540145986,0.4268292682926829,-1.0803072727272724,0.7152742857142858,3.17
Owens & Minor,OMI,NYSE,Medical,Medical - Products,YES,19.28,0.53,1469.24,12,12.85,14.18,10.02,2.52,1.36,1.92,-0.4603174603174603,0.4117647058823528,-0.30804827586206895,0.2433428571428572,3.8
Option Care Health,OPCH,NSDQ,Medical,Medical - Outpatient and Home Healthcare,YES,33.2,1.18,5968.17,12,38.16,35.63,29.23,0.79,0.93,1.14,0.17721518987341772,0.22580645161290305,2.0105500000000003,1.2944714285714296,2.34
Pacira BioSciences,PCRX,NSDQ,Medical,Medical - Drugs,YES,37.76,0.77,1736.55,12,15.23,10.37,8.04,2.59,3.64,4.7,0.40540540540540554,0.29120879120879123,0.2557933333333332,0.2760905660377358,
Patterson Companies,PDCO,NSDQ,Medical,Medical - Dental Supplies,YES,32.53,1.31,3099.91,4,13.5,13.02,12.28,2.28,2.5,2.65,0.09649122807017553,0.05999999999999996,1.349345454545453,2.0466666666666677,1.42
Penumbra,PEN,NYSE,Medical,Medical - Instruments,YES,313.49,0.53,11991.92,12,764.61,200.96,122.54,0.14,1.56,2.56,10.14285714285714,0.641025641025641,0.19812957746478876,1.9116240000000002,
Pfizer,PFE,NYSE,Medical,Large Cap Pharmaceuticals,YES,35.86,0.61,202440.7,12,5.79,10.71,10.52,6.47,3.35,3.41,-0.482225656877898,0.017910447761194045,-0.22209519230769234,5.8736666666666615,1.19
